S	V	tags
2.5775e-8	-1	NA
2.58e-8	-1	NA
2.5825e-8	-1	NA
2.585e-8	-1	NA
2.5875000000000002e-8	-1	NA
2.59e-8	-1	NA
2.5925000000000002e-8	-1	NA
2.595e-8	-1	NA
2.5975e-8	-1	NA
2.6e-8	-1	NA
2.6025e-8	-1	NA
2.6050000000000002e-08	-1	1T - 1T
2.6075e-8	1	NA
2.6100000000000002e-8	1	NA
2.6125e-8	1	NA
2.6150000000000003e-8	1	NA
2.6175e-8	1	NA
2.62e-8	1	NA
2.6225e-8	1	NA
2.625e-8	1	NA
2.6275000000000002e-8	1	NA
2.63e-8	1	NA
2.6325000000000002e-8	1	NA
2.635e-8	1	NA
2.6375e-8	1	NA
2.64e-8	1	NA
2.6425e-8	1	NA
2.6450000000000002e-8	1	NA
2.6475e-8	1	NA
2.6500000000000002e-8	1	NA
2.6525e-8	1	NA
2.655e-8	1	NA
2.6575e-8	1	NA
2.66e-8	1	NA
2.6625000000000002e-8	1	NA
2.665e-8	1	NA
2.6675000000000002e-8	1	NA
2.67e-8	1	NA
2.6725e-8	1	NA
2.675e-8	1	NA
2.6775e-8	1	NA
2.6800000000000002e-8	1	NA
2.6825e-8	1	NA
2.6850000000000002e-8	1	NA
2.6875e-8	1	NA
2.69e-8	1	NA
2.6925e-8	1	NA
2.695e-8	1	NA
2.6975000000000002e-8	1	NA
2.7e-8	1	NA
2.7025000000000002e-8	1	NA
2.705e-8	1	1T - 1T
2.7075000000000003e-8	-1	NA
2.71e-8	-1	NA
2.7125e-8	-1	NA
2.715e-8	-1	NA
2.7175e-8	-1	NA
2.7200000000000002e-8	-1	NA
2.7225e-8	-1	NA
2.7250000000000002e-8	-1	NA
2.7275e-8	-1	NA
2.73e-8	-1	NA
2.7325e-8	-1	NA
2.735e-8	-1	NA
2.7375000000000002e-8	-1	NA
2.74e-8	-1	NA
2.7425000000000002e-8	-1	NA
2.745e-8	-1	NA
2.7475e-8	-1	NA
2.75e-8	-1	NA
2.7525e-8	-1	NA
2.7550000000000002e-8	-1	NA
2.7575e-8	-1	NA
2.7600000000000002e-8	-1	NA
2.7625e-8	-1	NA
2.765e-8	-1	NA
2.7675e-8	-1	NA
2.77e-8	-1	NA
2.7725000000000002e-8	-1	NA
2.775e-8	-1	NA
2.7775000000000002e-8	-1	NA
2.78e-8	-1	NA
2.7825000000000003e-8	-1	NA
2.785e-8	-1	NA
2.7875e-8	-1	NA
2.7900000000000002e-8	-1	NA
2.7925e-8	-1	NA
2.7950000000000002e-8	-1	NA
2.7975e-8	-1	NA
2.8000000000000003e-8	-1	NA
2.8025e-8	-1	NA
2.805e-8	-1	1T - 3T
2.8075e-8	1	NA
2.81e-8	1	NA
2.8125000000000002e-8	1	NA
2.815e-8	1	NA
2.8175000000000002e-8	1	NA
2.82e-8	1	NA
2.8225e-8	1	NA
2.825e-8	1	NA
2.8275e-8	1	NA
2.8300000000000002e-8	1	NA
2.8325e-8	1	NA
2.8350000000000002e-8	1	NA
2.8375e-8	1	NA
2.84e-8	1	NA
2.8425e-8	1	NA
2.845e-8	1	NA
2.8475000000000002e-8	1	NA
2.85e-8	1	NA
2.8525000000000002e-8	1	NA
2.855e-8	1	NA
2.8575e-8	1	NA
2.86e-8	1	NA
2.8625e-8	1	NA
2.8650000000000002e-8	1	NA
2.8675e-8	1	NA
2.8700000000000002e-8	1	NA
2.8725e-8	1	NA
2.8750000000000003e-8	1	NA
2.8775e-8	1	NA
2.88e-8	1	NA
2.8825000000000002e-8	1	NA
2.885e-8	1	NA
2.8875000000000002e-8	1	NA
2.89e-8	1	NA
2.8925000000000003e-8	1	NA
2.895e-8	1	NA
2.8975e-8	1	NA
2.9e-8	1	NA
2.9025e-8	1	NA
2.9050000000000002e-8	1	NA
2.9075e-8	1	NA
2.9100000000000002e-8	1	NA
2.9125e-8	1	NA
2.915e-8	1	NA
2.9175e-8	1	NA
2.92e-8	1	NA
2.9225000000000002e-8	1	NA
2.925e-8	1	NA
2.9275000000000002e-8	1	NA
2.93e-8	1	NA
2.9325e-8	1	NA
2.935e-8	1	NA
2.9375e-8	1	NA
2.9400000000000002e-8	1	NA
2.9425e-8	1	NA
2.9450000000000002e-8	1	NA
2.9475e-8	1	NA
2.95e-8	1	NA
2.9525e-8	1	NA
2.955e-8	1	NA
2.9575000000000002e-8	1	NA
2.96e-8	1	NA
2.9625000000000002e-8	1	NA
2.965e-8	1	NA
2.9675000000000003e-8	1	NA
2.97e-8	1	NA
2.9725e-8	1	NA
2.9750000000000002e-8	1	NA
2.9775e-8	1	NA
2.9800000000000002e-8	1	NA
2.9825000000000004e-8	1	NA
2.985e-8	1	NA
2.9875e-8	1	NA
2.99e-8	1	NA
2.9925e-8	1	NA
2.995e-8	1	NA
2.9975e-8	1	NA
3.0000000000000004e-8	1	NA
3.0025e-8	1	NA
3.005e-8	1	NA
3.0075e-8	1	NA
3.01e-8	1	NA
3.0125e-8	1	NA
3.015e-8	1	NA
3.0175000000000004e-8	1	NA
3.02e-8	1	NA
3.0225e-8	1	NA
3.025e-8	1	NA
3.0275e-8	1	NA
3.03e-8	1	NA
3.0325e-8	1	NA
3.0350000000000004e-8	1	NA
3.0375e-8	1	NA
3.04e-8	1	NA
3.0425e-8	1	NA
3.045e-8	1	NA
3.0475e-8	1	NA
3.05e-8	1	NA
3.0525000000000004e-8	1	NA
3.055e-8	1	NA
3.0575e-8	1	NA
3.06e-8	1	NA
3.0625e-8	1	NA
3.065e-8	1	NA
3.0675e-8	1	NA
3.0700000000000004e-8	1	NA
3.0725e-8	1	NA
3.075e-8	1	NA
3.0775e-8	1	NA
3.08e-8	1	NA
3.0825e-8	1	NA
3.085e-8	1	NA
3.0875000000000003e-08	1	NA
3.09e-8	1	NA
3.0925e-8	1	NA
3.095e-8	1	NA
3.0975000000000004e-8	1	NA
3.1e-8	1	NA
3.1025e-8	1	NA
3.1050000000000003e-8	1	3T - 4T
3.1075e-8	-1	NA
3.11e-8	-1	NA
3.1125e-8	-1	NA
3.1150000000000004e-8	-1	NA
3.1175e-8	-1	NA
3.12e-8	-1	NA
3.1225000000000003e-8	-1	NA
3.125e-8	-1	NA
3.1275e-8	-1	NA
3.13e-8	-1	NA
3.1325000000000004e-8	-1	NA
3.135e-8	-1	NA
3.1375e-8	-1	NA
3.14e-8	-1	NA
3.1425e-8	-1	NA
3.145e-8	-1	NA
3.1475e-8	-1	NA
3.1500000000000004e-8	-1	NA
3.1525e-8	-1	NA
3.155e-8	-1	NA
3.1575e-8	-1	NA
3.16e-8	-1	NA
3.1625e-8	-1	NA
3.165e-8	-1	NA
3.1675000000000004e-8	-1	NA
3.17e-8	-1	NA
3.1725e-8	-1	NA
3.175e-8	-1	NA
3.1775e-8	-1	NA
3.18e-8	-1	NA
3.1825e-8	-1	NA
3.1850000000000004e-8	-1	NA
3.1875e-8	-1	NA
3.19e-8	-1	NA
3.1925e-8	-1	NA
3.195e-8	-1	NA
3.1975e-8	-1	NA
3.2e-8	-1	NA
3.2025000000000004e-8	-1	NA
3.205e-8	-1	NA
3.2075e-8	-1	NA
3.21e-8	-1	NA
3.2125e-8	-1	NA
3.215e-8	-1	NA
3.2175e-8	-1	NA
3.2200000000000004e-8	-1	NA
3.2225e-8	-1	NA
3.225e-8	-1	NA
3.2275e-8	-1	NA
3.23e-8	-1	NA
3.2325e-8	-1	NA
3.235e-8	-1	NA
3.2375000000000004e-8	-1	NA
3.24e-8	-1	NA
3.2425e-8	-1	NA
3.245e-8	-1	NA
3.2475e-8	-1	NA
3.25e-8	-1	NA
3.2525e-8	-1	NA
3.2550000000000004e-8	-1	NA
3.2575e-8	-1	NA
3.26e-8	-1	NA
3.2625e-8	-1	NA
3.265e-8	-1	NA
3.2675e-8	-1	NA
3.27e-8	-1	NA
3.2725000000000004e-8	-1	NA
3.275e-8	-1	NA
3.2775e-8	-1	NA
3.28e-8	-1	NA
3.2825000000000004e-8	-1	NA
3.285e-8	-1	NA
3.2875e-8	-1	NA
3.2900000000000003e-8	-1	NA
3.2925e-8	-1	NA
3.295e-8	-1	NA
3.2975e-8	-1	NA
3.3000000000000004e-8	-1	NA
3.3025e-8	-1	NA
3.305e-8	-1	NA
3.3075000000000003e-8	-1	NA
3.31e-8	-1	NA
3.3125e-8	-1	NA
3.315e-8	-1	NA
3.3175000000000004e-8	-1	NA
3.32e-8	-1	NA
3.3225e-8	-1	NA
3.325e-8	-1	NA
3.3275e-8	-1	NA
3.33e-8	-1	NA
3.3325e-8	-1	NA
3.3350000000000004e-8	-1	NA
3.3375e-8	-1	NA
3.34e-8	-1	NA
3.3425e-8	-1	NA
3.345e-8	-1	NA
3.3475e-8	-1	NA
3.35e-8	-1	NA
3.3525000000000004e-8	-1	NA
3.355e-8	-1	NA
3.3575e-8	-1	NA
3.36e-8	-1	NA
3.3625e-8	-1	NA
3.365e-8	-1	NA
3.3675e-8	-1	NA
3.3700000000000004e-8	-1	NA
3.3725e-8	-1	NA
3.375e-8	-1	NA
3.3775e-8	-1	NA
3.38e-8	-1	NA
3.3825e-8	-1	NA
3.385e-8	-1	NA
3.3875000000000004e-8	-1	NA
3.39e-8	-1	NA
3.3925e-8	-1	NA
3.395e-8	-1	NA
3.3975e-8	-1	NA
3.4e-8	-1	NA
3.4025e-8	-1	NA
3.4050000000000004e-8	-1	NA
3.4075e-8	-1	NA
3.41e-8	-1	NA
3.4125e-8	-1	NA
3.415e-8	-1	NA
3.4175e-8	-1	NA
3.42e-8	-1	NA
3.4225000000000004e-8	-1	NA
3.425e-8	-1	NA
3.4275e-8	-1	NA
3.43e-8	-1	NA
3.4325e-8	-1	NA
3.435e-8	-1	NA
3.4375e-8	-1	NA
3.4400000000000004e-8	-1	NA
3.4425e-8	-1	NA
3.445e-8	-1	NA
3.4475e-8	-1	NA
3.4500000000000005e-8	-1	NA
3.4525e-8	-1	NA
3.455e-8	-1	NA
3.4575000000000004e-8	-1	NA
3.46e-8	-1	NA
3.4625e-8	-1	NA
3.465e-8	-1	NA
3.4675000000000004e-8	-1	NA
3.47e-8	-1	NA
3.4725e-8	-1	NA
3.4750000000000003e-8	-1	NA
3.4775e-8	-1	NA
3.48e-8	-1	NA
3.4825e-8	-1	NA
3.4850000000000004e-8	-1	NA
3.4875e-8	-1	NA
3.49e-8	-1	NA
3.4925000000000003e-8	-1	NA
3.495e-8	-1	NA
3.4975e-8	-1	NA
3.5e-8	-1	NA
3.5025000000000004e-8	-1	NA
3.505e-8	-1	4T - 2T
3.5075e-8	1	NA
3.51e-8	1	NA
3.5125e-8	1	NA
3.515e-8	1	NA
3.5175e-8	1	NA
3.5200000000000004e-8	1	NA
3.5225e-8	1	NA
3.525e-8	1	NA
3.5275e-8	1	NA
3.53e-8	1	NA
3.5325e-8	1	NA
3.535e-8	1	NA
3.5375000000000004e-8	1	NA
3.54e-8	1	NA
3.5425e-8	1	NA
3.545e-8	1	NA
3.5475e-8	1	NA
3.55e-8	1	NA
3.5525e-8	1	NA
3.5550000000000004e-8	1	NA
3.5575e-8	1	NA
3.56e-8	1	NA
3.5625e-8	1	NA
3.565e-8	1	NA
3.5675e-8	1	NA
3.57e-8	1	NA
3.5725000000000004e-8	1	NA
3.575e-8	1	NA
3.5775e-8	1	NA
3.58e-8	1	NA
3.5825e-8	1	NA
3.585e-8	1	NA
3.5875e-8	1	NA
3.5900000000000004e-8	1	NA
3.5925e-8	1	NA
3.595e-8	1	NA
3.5975e-8	1	NA
3.6e-8	1	NA
3.6025e-8	1	NA
3.605e-8	1	NA
3.6075000000000004e-8	1	NA
3.61e-8	1	NA
3.6125e-8	1	NA
3.615e-8	1	NA
3.6175e-8	1	NA
3.62e-8	1	NA
3.6225e-8	1	NA
3.6250000000000004e-8	1	NA
3.6275e-8	1	NA
3.63e-8	1	NA
3.6325e-8	1	NA
3.6350000000000005e-8	1	NA
3.6375e-8	1	NA
3.64e-8	1	NA
3.6425000000000004e-8	1	NA
3.645e-8	1	NA
3.6475e-8	1	NA
3.65e-8	1	NA
3.6525000000000004e-8	1	NA
3.655e-8	1	NA
3.6575e-8	1	NA
3.6600000000000003e-8	1	NA
3.6625e-8	1	NA
3.665e-8	1	NA
3.6675e-8	1	NA
3.6700000000000004e-8	1	NA
3.6725e-8	1	NA
3.675e-8	1	NA
3.6775000000000003e-8	1	NA
3.68e-8	1	NA
3.6825e-8	1	NA
3.685e-8	1	NA
3.6875000000000004e-8	1	NA
3.69e-8	1	NA
3.6925e-8	1	NA
3.6950000000000003e-08	1	NA
3.6975e-8	1	NA
3.7e-8	1	NA
3.7025e-8	1	NA
3.7050000000000004e-8	1	2T - 1T
3.7075e-8	-1	NA
3.71e-8	-1	NA
3.7125e-8	-1	NA
3.715e-8	-1	NA
3.7175e-8	-1	NA
3.72e-8	-1	NA
3.7225000000000004e-8	-1	NA
3.725e-8	-1	NA
3.7275e-8	-1	NA
3.73e-8	-1	NA
3.7325e-8	-1	NA
3.735e-8	-1	NA
3.7375e-8	-1	NA
3.7400000000000004e-8	-1	NA
3.7425e-8	-1	NA
3.745e-8	-1	NA
3.7475e-8	-1	NA
3.75e-8	-1	NA
3.7525e-8	-1	NA
3.755e-8	-1	NA
3.7575000000000004e-8	-1	NA
3.76e-8	-1	NA
3.7625e-8	-1	NA
3.765e-8	-1	NA
3.7675e-8	-1	NA
3.77e-8	-1	NA
3.7725e-8	-1	NA
3.7750000000000004e-8	-1	NA
3.7775e-8	-1	NA
3.78e-8	-1	NA
3.7825e-8	-1	NA
3.785e-8	-1	NA
3.7875e-8	-1	NA
3.79e-8	-1	NA
3.7925000000000004e-8	-1	NA
3.795e-8	-1	NA
3.7975e-8	-1	NA
3.8e-8	-1	NA
3.8025000000000005e-8	-1	NA
3.805e-8	-1	1T - 3T
3.8075e-8	1	NA
3.8100000000000004e-8	1	NA
3.8125e-8	1	NA
3.815e-8	1	NA
3.8175e-8	1	NA
3.8200000000000005e-8	1	NA
3.8225e-8	1	NA
3.825e-8	1	NA
3.8275000000000004e-8	1	NA
3.83e-8	1	NA
3.8325e-8	1	NA
3.835e-8	1	NA
3.8375000000000004e-8	1	NA
3.84e-8	1	NA
3.8425e-8	1	NA
3.8450000000000004e-08	1	NA
3.8475e-8	1	NA
3.85e-8	1	NA
3.8525e-8	1	NA
3.8550000000000004e-8	1	NA
3.8575e-8	1	NA
3.86e-8	1	NA
3.8625000000000003e-8	1	NA
3.865e-8	1	NA
3.8675e-8	1	NA
3.87e-8	1	NA
3.8725000000000004e-8	1	NA
3.875e-8	1	NA
3.8775e-8	1	NA
3.8800000000000003e-8	1	NA
3.8825e-8	1	NA
3.885e-8	1	NA
3.8875e-8	1	NA
3.8900000000000004e-8	1	NA
3.8925e-8	1	NA
3.895e-8	1	NA
3.8975e-8	1	NA
3.9e-8	1	NA
3.9025e-8	1	NA
3.905e-8	1	NA
3.9075000000000004e-8	1	NA
3.91e-8	1	NA
3.9125e-8	1	NA
3.915e-8	1	NA
3.9175e-8	1	NA
3.92e-8	1	NA
3.9225e-8	1	NA
3.9250000000000004e-8	1	NA
3.9275e-8	1	NA
3.93e-8	1	NA
3.9325e-8	1	NA
3.935e-8	1	NA
3.9375e-8	1	NA
3.94e-8	1	NA
3.9425000000000004e-8	1	NA
3.945e-8	1	NA
3.9475e-8	1	NA
3.95e-8	1	NA
3.9525e-8	1	NA
3.955e-8	1	NA
3.9575e-8	1	NA
3.9600000000000004e-8	1	NA
3.9625e-8	1	NA
3.965e-8	1	NA
3.9675e-8	1	NA
3.97e-8	1	NA
3.9725e-8	1	NA
3.975e-8	1	NA
3.9775000000000004e-8	1	NA
3.98e-8	1	NA
3.9825e-8	1	NA
3.985e-8	1	NA
3.9875000000000005e-8	1	NA
3.99e-8	1	NA
3.9925e-8	1	NA
3.9950000000000004e-8	1	NA
3.9975e-8	1	NA
4e-8	1	NA
4.0025e-8	1	NA
4.0050000000000005e-8	1	NA
4.0075e-8	1	NA
4.01e-8	1	NA
4.0125000000000004e-8	1	NA
4.015e-8	1	NA
4.0175e-8	1	NA
4.02e-8	1	NA
4.0225000000000005e-8	1	NA
4.025e-8	1	NA
4.0275e-8	1	NA
4.0300000000000004e-8	1	NA
4.0325e-8	1	NA
4.035e-8	1	NA
4.0375e-8	1	NA
4.0400000000000004e-8	1	NA
4.0425e-8	1	NA
4.045e-8	1	NA
4.0475000000000003e-8	1	NA
4.05e-8	1	NA
4.0525e-8	1	NA
4.055e-8	1	NA
4.0575000000000004e-8	1	NA
4.06e-8	1	NA
4.0625e-8	1	NA
4.0650000000000003e-8	1	NA
4.0675e-8	1	NA
4.07e-8	1	NA
4.0725e-8	1	NA
4.0750000000000004e-8	1	NA
4.0775e-8	1	NA
4.08e-8	1	NA
4.0825e-8	1	NA
4.085e-8	1	NA
4.0875e-8	1	NA
4.09e-8	1	NA
4.0925000000000004e-8	1	NA
4.095e-8	1	NA
4.0975e-8	1	NA
4.1e-8	1	NA
4.1025e-8	1	NA
4.105e-8	1	3T - 1T
4.1075e-8	-1	NA
4.1100000000000004e-8	-1	NA
4.1125e-8	-1	NA
4.115e-8	-1	NA
4.1175e-8	-1	NA
4.12e-8	-1	NA
4.1225e-8	-1	NA
4.125e-8	-1	NA
4.1275000000000004e-8	-1	NA
4.13e-8	-1	NA
4.1325e-8	-1	NA
4.135e-8	-1	NA
4.1375e-8	-1	NA
4.14e-8	-1	NA
4.1425e-8	-1	NA
4.1450000000000004e-8	-1	NA
4.1475e-8	-1	NA
4.15e-8	-1	NA
4.1525e-8	-1	NA
4.1550000000000005e-8	-1	NA
4.1575e-8	-1	NA
4.16e-8	-1	NA
4.1625000000000004e-8	-1	NA
4.165e-8	-1	NA
4.1675e-8	-1	NA
4.17e-8	-1	NA
4.1725000000000005e-8	-1	NA
4.175e-8	-1	NA
4.1775e-8	-1	NA
4.1800000000000004e-8	-1	NA
4.1825e-8	-1	NA
4.185e-8	-1	NA
4.1875e-8	-1	NA
4.1900000000000005e-8	-1	NA
4.1925e-8	-1	NA
4.195e-8	-1	NA
4.1975000000000004e-8	-1	NA
4.2e-8	-1	NA
4.2025e-8	-1	NA
4.205e-8	-1	1T - 1T
4.2075000000000005e-8	1	NA
4.21e-8	1	NA
4.2125e-8	1	NA
4.2150000000000004e-8	1	NA
4.2175e-8	1	NA
4.22e-8	1	NA
4.2225e-8	1	NA
4.2250000000000004e-8	1	NA
4.2275e-8	1	NA
4.23e-8	1	NA
4.2325000000000003e-8	1	NA
4.235e-8	1	NA
4.2375e-8	1	NA
4.24e-8	1	NA
4.2425000000000004e-8	1	NA
4.245e-8	1	NA
4.2475e-8	1	NA
4.2500000000000003e-8	1	NA
4.2525e-8	1	NA
4.255e-8	1	NA
4.2575e-8	1	NA
4.2600000000000004e-8	1	NA
4.2625e-8	1	NA
4.265e-8	1	NA
4.2675e-8	1	NA
4.27e-8	1	NA
4.2725e-8	1	NA
4.275e-8	1	NA
4.2775000000000004e-8	1	NA
4.28e-8	1	NA
4.2825e-8	1	NA
4.285e-8	1	NA
4.2875e-8	1	NA
4.29e-8	1	NA
4.2925e-8	1	NA
4.2950000000000004e-8	1	NA
4.2975e-8	1	NA
4.3e-8	1	NA
4.3025e-8	1	NA
4.305e-8	1	1T - 2T
4.3075e-8	-1	NA
4.31e-8	-1	NA
4.3125000000000004e-8	-1	NA
4.315e-8	-1	NA
4.3175e-8	-1	NA
4.32e-8	-1	NA
4.3225e-8	-1	NA
4.325e-8	-1	NA
4.3275e-8	-1	NA
4.3300000000000004e-8	-1	NA
4.3325e-8	-1	NA
4.335e-8	-1	NA
4.3375e-8	-1	NA
4.3400000000000005e-8	-1	NA
4.3425e-8	-1	NA
4.345e-8	-1	NA
4.3475000000000004e-8	-1	NA
4.35e-8	-1	NA
4.3525e-8	-1	NA
4.355e-8	-1	NA
4.3575000000000005e-8	-1	NA
4.36e-8	-1	NA
4.3625e-8	-1	NA
4.3650000000000004e-8	-1	NA
4.3675e-8	-1	NA
4.37e-8	-1	NA
4.3725e-8	-1	NA
4.3750000000000005e-8	-1	NA
4.3775e-8	-1	NA
4.38e-8	-1	NA
4.3825000000000004e-8	-1	NA
4.385e-8	-1	NA
4.3875e-8	-1	NA
4.39e-8	-1	NA
4.3925000000000005e-8	-1	NA
4.395e-8	-1	NA
4.3975e-8	-1	NA
4.4000000000000004e-8	-1	NA
4.4025e-8	-1	NA
4.405e-8	-1	NA
4.4075e-8	-1	NA
4.4100000000000004e-8	-1	NA
4.4125e-8	-1	NA
4.415e-8	-1	NA
4.4175000000000003e-8	-1	NA
4.42e-8	-1	NA
4.4225e-8	-1	NA
4.425e-8	-1	NA
4.4275000000000004e-8	-1	NA
4.43e-8	-1	NA
4.4325e-8	-1	NA
4.4350000000000003e-8	-1	NA
4.4375e-8	-1	NA
4.44e-8	-1	NA
4.4425e-8	-1	NA
4.4450000000000004e-8	-1	NA
4.4475e-8	-1	NA
4.45e-8	-1	NA
4.4525000000000003e-08	-1	NA
4.455e-8	-1	NA
4.4575e-8	-1	NA
4.46e-8	-1	NA
4.4625000000000004e-8	-1	NA
4.465e-8	-1	NA
4.4675e-8	-1	NA
4.47e-8	-1	NA
4.4725e-8	-1	NA
4.475e-8	-1	NA
4.4775e-8	-1	NA
4.4800000000000004e-8	-1	NA
4.4825e-8	-1	NA
4.485e-8	-1	NA
4.4875e-8	-1	NA
4.49e-8	-1	NA
4.4925e-8	-1	NA
4.495e-8	-1	NA
4.4975000000000004e-8	-1	NA
4.5e-8	-1	NA
4.5025e-8	-1	NA
4.505e-8	-1	2T - 2T
4.5075000000000005e-8	1	NA
4.51e-8	1	NA
4.5125e-8	1	NA
4.5150000000000004e-8	1	NA
4.5175e-8	1	NA
4.52e-8	1	NA
4.5225e-8	1	NA
4.5250000000000005e-8	1	NA
4.5275e-8	1	NA
4.53e-8	1	NA
4.5325000000000004e-8	1	NA
4.535e-8	1	NA
4.5375e-8	1	NA
4.54e-8	1	NA
4.5425000000000005e-8	1	NA
4.545e-8	1	NA
4.5475e-8	1	NA
4.5500000000000004e-8	1	NA
4.5525e-8	1	NA
4.555e-8	1	NA
4.5575e-8	1	NA
4.5600000000000005e-8	1	NA
4.5625e-8	1	NA
4.565e-8	1	NA
4.5675000000000004e-8	1	NA
4.57e-8	1	NA
4.5725e-8	1	NA
4.575e-8	1	NA
4.5775000000000005e-8	1	NA
4.58e-8	1	NA
4.5825e-8	1	NA
4.5850000000000004e-8	1	NA
4.5875e-8	1	NA
4.59e-8	1	NA
4.5925e-8	1	NA
4.5950000000000004e-8	1	NA
4.5975e-8	1	NA
4.6e-8	1	NA
4.6025000000000004e-08	1	NA
4.605e-8	1	NA
4.6075e-8	1	NA
4.61e-8	1	NA
4.6125000000000004e-8	1	NA
4.615e-8	1	NA
4.6175e-8	1	NA
4.6200000000000003e-8	1	NA
4.6225e-8	1	NA
4.625e-8	1	NA
4.6275e-8	1	NA
4.6300000000000004e-8	1	NA
4.6325e-8	1	NA
4.635e-8	1	NA
4.6375000000000003e-8	1	NA
4.64e-8	1	NA
4.6425e-8	1	NA
4.645e-8	1	NA
4.6475000000000004e-8	1	NA
4.65e-8	1	NA
4.6525e-8	1	NA
4.655e-8	1	NA
4.6575e-8	1	NA
4.66e-8	1	NA
4.6625e-8	1	NA
4.6650000000000004e-8	1	NA
4.6675e-8	1	NA
4.67e-8	1	NA
4.6725e-8	1	NA
4.675e-8	1	NA
4.6775e-8	1	NA
4.68e-8	1	NA
4.6825000000000004e-8	1	NA
4.685e-8	1	NA
4.6875e-8	1	NA
4.69e-8	1	NA
4.6925000000000005e-8	1	NA
4.695e-8	1	NA
4.6975e-8	1	NA
4.7000000000000004e-8	1	NA
4.7025e-8	1	NA
4.705e-8	1	2T - 3T
4.7075e-8	-1	NA
4.7100000000000005e-8	-1	NA
4.7125e-8	-1	NA
4.715e-8	-1	NA
4.7175000000000004e-8	-1	NA
4.72e-8	-1	NA
4.7225e-8	-1	NA
4.725e-8	-1	NA
4.7275000000000005e-8	-1	NA
4.73e-8	-1	NA
4.7325e-8	-1	NA
4.7350000000000004e-8	-1	NA
4.7375e-8	-1	NA
4.74e-8	-1	NA
4.7425e-8	-1	NA
4.7450000000000005e-8	-1	NA
4.7475e-8	-1	NA
4.75e-8	-1	NA
4.7525000000000004e-8	-1	NA
4.755e-8	-1	NA
4.7575e-8	-1	NA
4.76e-8	-1	NA
4.7625000000000005e-8	-1	NA
4.765e-8	-1	NA
4.7675e-8	-1	NA
4.7700000000000004e-8	-1	NA
4.7725e-8	-1	NA
4.775e-8	-1	NA
4.7775e-8	-1	NA
4.7800000000000005e-8	-1	NA
4.7825e-8	-1	NA
4.785e-8	-1	NA
4.7875000000000004e-8	-1	NA
4.79e-8	-1	NA
4.7925e-8	-1	NA
4.795e-8	-1	NA
4.7975000000000004e-8	-1	NA
4.8e-8	-1	NA
4.8025e-8	-1	NA
4.8050000000000003e-8	-1	NA
4.8075e-8	-1	NA
4.81e-8	-1	NA
4.8125e-8	-1	NA
4.8150000000000004e-8	-1	NA
4.8175e-8	-1	NA
4.82e-8	-1	NA
4.8225000000000003e-8	-1	NA
4.825e-8	-1	NA
4.8275e-8	-1	NA
4.83e-8	-1	NA
4.8325000000000004e-8	-1	NA
4.835e-8	-1	NA
4.8375e-8	-1	NA
4.84e-8	-1	NA
4.8425e-8	-1	NA
4.845e-8	-1	NA
4.8475e-8	-1	NA
4.8500000000000004e-8	-1	NA
4.8525e-8	-1	NA
4.855e-8	-1	NA
4.8575e-8	-1	NA
4.8600000000000005e-8	-1	NA
4.8625e-8	-1	NA
4.865e-8	-1	NA
4.8675000000000004e-8	-1	NA
4.87e-8	-1	NA
4.8725e-8	-1	NA
4.875e-8	-1	NA
4.8775000000000005e-8	-1	NA
4.88e-8	-1	NA
4.8825e-8	-1	NA
4.8850000000000004e-8	-1	NA
4.8875e-8	-1	NA
4.89e-8	-1	NA
4.8925e-8	-1	NA
4.8950000000000005e-8	-1	NA
4.8975e-8	-1	NA
4.9e-8	-1	NA
4.9025000000000004e-8	-1	NA
4.905e-8	-1	NA
4.9075e-8	-1	NA
4.91e-8	-1	NA
4.9125000000000005e-8	-1	NA
4.915e-8	-1	NA
4.9175e-8	-1	NA
4.9200000000000004e-8	-1	NA
4.9225e-8	-1	NA
4.925e-8	-1	NA
4.9275e-8	-1	NA
4.9300000000000005e-8	-1	NA
4.9325e-8	-1	NA
4.935e-8	-1	NA
4.9375000000000004e-8	-1	NA
4.94e-8	-1	NA
4.9425e-8	-1	NA
4.945e-8	-1	NA
4.9475000000000005e-8	-1	NA
4.95e-8	-1	NA
4.9525e-8	-1	NA
4.9550000000000004e-8	-1	NA
4.9575e-8	-1	NA
4.96e-8	-1	NA
4.9625e-8	-1	NA
4.9650000000000005e-8	-1	NA
4.9675e-8	-1	NA
4.97e-8	-1	NA
4.9725000000000004e-8	-1	NA
4.975e-8	-1	NA
4.9775e-8	-1	NA
4.98e-8	-1	NA
4.9825000000000004e-8	-1	NA
4.985e-8	-1	NA
4.9875e-8	-1	NA
4.9900000000000003e-8	-1	NA
4.9925e-8	-1	NA
4.995e-8	-1	NA
4.9975e-8	-1	NA
5.0000000000000004e-8	-1	NA
5.0025e-8	-1	NA
5.005e-8	-1	3T - 1T
5.0075000000000003e-8	1	NA
5.01e-8	1	NA
5.0125e-8	1	NA
5.015e-8	1	NA
5.0175000000000004e-8	1	NA
5.02e-8	1	NA
5.0225e-8	1	NA
5.025e-8	1	NA
5.0275e-8	1	NA
5.03e-8	1	NA
5.0325e-8	1	NA
5.0350000000000004e-8	1	NA
5.0375e-8	1	NA
5.04e-8	1	NA
5.0425e-8	1	NA
5.0450000000000005e-8	1	NA
5.0475e-8	1	NA
5.05e-8	1	NA
5.0525000000000004e-8	1	NA
